,GeneID,GO_acc,geneLink,GOLink,GO,gene_id_go,gene_description
8078,24299,GO:0005789,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0005789,endoplasmic reticulum membrane,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8079,24299,GO:0016712,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0016712,oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced flavin or flavoprotein as one donor and incorporation of one atom of oxygen,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8080,24299,GO:0019825,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0019825,oxygen binding,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8081,24299,GO:0020037,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0020037,heme binding,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8082,24299,GO:0055114,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0055114,oxidation-reduction process,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8083,24299,GO:0070330,https://www.ncbi.nlm.nih.gov/gene/?term=24299,http://amigo.geneontology.org/amigo/term/GO:0070330,aromatase activity,Cyp2a3,cytochrome P450 family 2 subfamily a polypeptide 3
8084,24894,GO:0005506,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0005506,iron ion binding,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8085,24894,GO:0005789,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0005789,endoplasmic reticulum membrane,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8086,24894,GO:0008395,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0008395,steroid hydroxylase activity,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8087,24894,GO:0009804,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0009804,coumarin metabolic process,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8088,24894,GO:0016491,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0016491,oxidoreductase activity,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8089,24894,GO:0020037,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0020037,heme binding,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8090,24894,GO:0042168,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0042168,heme metabolic process,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8091,24894,GO:0043231,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0043231,intracellular membrane-bounded organelle,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8092,24894,GO:0055114,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0055114,oxidation-reduction process,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8093,24894,GO:0070330,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0070330,aromatase activity,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8094,24894,GO:0071276,https://www.ncbi.nlm.nih.gov/gene/?term=24894,http://amigo.geneontology.org/amigo/term/GO:0071276,cellular response to cadmium ion,Cyp2a1,cytochrome P450 family 2 subfamily a polypeptide 1
8095,25105,GO:0001666,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0001666,response to hypoxia,Nppb,natriuretic peptide B
8096,25105,GO:0003085,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0003085,negative regulation of systemic arterial blood pressure,Nppb,natriuretic peptide B
8097,25105,GO:0005102,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0005102,receptor binding,Nppb,natriuretic peptide B
8098,25105,GO:0005179,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0005179,hormone activity,Nppb,natriuretic peptide B
8099,25105,GO:0005615,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0005615,extracellular space,Nppb,natriuretic peptide B
8100,25105,GO:0005634,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0005634,nucleus,Nppb,natriuretic peptide B
8101,25105,GO:0005737,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0005737,cytoplasm,Nppb,natriuretic peptide B
8102,25105,GO:0006182,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0006182,cGMP biosynthetic process,Nppb,natriuretic peptide B
8103,25105,GO:0006954,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0006954,inflammatory response,Nppb,natriuretic peptide B
8104,25105,GO:0007168,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0007168,receptor guanylyl cyclase signaling pathway,Nppb,natriuretic peptide B
8105,25105,GO:0007507,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0007507,heart development,Nppb,natriuretic peptide B
8106,25105,GO:0008217,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0008217,regulation of blood pressure,Nppb,natriuretic peptide B
8107,25105,GO:0014070,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0014070,response to organic cyclic compound,Nppb,natriuretic peptide B
8108,25105,GO:0030308,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0030308,negative regulation of cell growth,Nppb,natriuretic peptide B
8109,25105,GO:0032496,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0032496,response to lipopolysaccharide,Nppb,natriuretic peptide B
8110,25105,GO:0035810,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0035810,positive regulation of urine volume,Nppb,natriuretic peptide B
8111,25105,GO:0035815,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0035815,positive regulation of renal sodium excretion,Nppb,natriuretic peptide B
8112,25105,GO:0042493,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0042493,response to drug,Nppb,natriuretic peptide B
8113,25105,GO:0043234,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0043234,protein complex,Nppb,natriuretic peptide B
8114,25105,GO:0043434,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0043434,response to peptide hormone,Nppb,natriuretic peptide B
8115,25105,GO:0048471,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0048471,perinuclear region of cytoplasm,Nppb,natriuretic peptide B
8116,25105,GO:0048662,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0048662,negative regulation of smooth muscle cell proliferation,Nppb,natriuretic peptide B
8117,25105,GO:0050880,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0050880,regulation of blood vessel size,Nppb,natriuretic peptide B
8118,25105,GO:0051428,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0051428,peptide hormone receptor binding,Nppb,natriuretic peptide B
8119,25105,GO:0051592,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0051592,response to calcium ion,Nppb,natriuretic peptide B
8120,25105,GO:0071260,https://www.ncbi.nlm.nih.gov/gene/?term=25105,http://amigo.geneontology.org/amigo/term/GO:0071260,cellular response to mechanical stimulus,Nppb,natriuretic peptide B
8121,24896,GO:0001501,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001501,skeletal system development,Gnas,GNAS complex locus
8122,24896,GO:0001726,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001726,ruffle,Gnas,GNAS complex locus
8123,24896,GO:0001894,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001894,tissue homeostasis,Gnas,GNAS complex locus
8124,24896,GO:0001934,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001934,positive regulation of protein phosphorylation,Gnas,GNAS complex locus
8125,24896,GO:0001958,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001958,endochondral ossification,Gnas,GNAS complex locus
8126,24896,GO:0001965,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0001965,G-protein alpha-subunit binding,Gnas,GNAS complex locus
8127,24896,GO:0003924,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0003924,GTPase activity,Gnas,GNAS complex locus
8128,24896,GO:0004871,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0004871,signal transducer activity,Gnas,GNAS complex locus
8129,24896,GO:0005159,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005159,insulin-like growth factor receptor binding,Gnas,GNAS complex locus
8130,24896,GO:0005515,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005515,protein binding,Gnas,GNAS complex locus
8131,24896,GO:0005525,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005525,GTP binding,Gnas,GNAS complex locus
8132,24896,GO:0005576,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005576,extracellular region,Gnas,GNAS complex locus
8133,24896,GO:0005634,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005634,nucleus,Gnas,GNAS complex locus
8134,24896,GO:0005737,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005737,cytoplasm,Gnas,GNAS complex locus
8135,24896,GO:0005768,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005768,endosome,Gnas,GNAS complex locus
8136,24896,GO:0005829,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005829,cytosol,Gnas,GNAS complex locus
8137,24896,GO:0005834,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005834,heterotrimeric G-protein complex,Gnas,GNAS complex locus
8138,24896,GO:0005886,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0005886,plasma membrane,Gnas,GNAS complex locus
8139,24896,GO:0006112,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0006112,energy reserve metabolic process,Gnas,GNAS complex locus
8140,24896,GO:0006184,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0006184,GTP catabolic process,Gnas,GNAS complex locus
8141,24896,GO:0006306,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0006306,DNA methylation,Gnas,GNAS complex locus
8142,24896,GO:0006357,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0006357,regulation of transcription from RNA polymerase II promoter,Gnas,GNAS complex locus
8143,24896,GO:0007186,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0007186,G-protein coupled receptor signaling pathway,Gnas,GNAS complex locus
8144,24896,GO:0007189,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0007189,adenylate cyclase-activating G-protein coupled receptor signaling pathway,Gnas,GNAS complex locus
8145,24896,GO:0007191,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway,Gnas,GNAS complex locus
8146,24896,GO:0007606,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0007606,sensory perception of chemical stimulus,Gnas,GNAS complex locus
8147,24896,GO:0008021,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0008021,synaptic vesicle,Gnas,GNAS complex locus
8148,24896,GO:0009791,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0009791,post-embryonic development,Gnas,GNAS complex locus
8149,24896,GO:0010765,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0010765,positive regulation of sodium ion transport,Gnas,GNAS complex locus
8150,24896,GO:0016020,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0016020,membrane,Gnas,GNAS complex locus
8151,24896,GO:0019904,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0019904,protein domain specific binding,Gnas,GNAS complex locus
8152,24896,GO:0030054,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0030054,cell junction,Gnas,GNAS complex locus
8153,24896,GO:0030425,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0030425,dendrite,Gnas,GNAS complex locus
8154,24896,GO:0030819,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0030819,positive regulation of cAMP biosynthetic process,Gnas,GNAS complex locus
8155,24896,GO:0031224,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031224,intrinsic component of membrane,Gnas,GNAS complex locus
8156,24896,GO:0031681,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031681,G-protein beta-subunit binding,Gnas,GNAS complex locus
8157,24896,GO:0031683,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031683,G-protein beta/gamma-subunit complex binding,Gnas,GNAS complex locus
8158,24896,GO:0031698,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031698,beta-2 adrenergic receptor binding,Gnas,GNAS complex locus
8159,24896,GO:0031748,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031748,D1 dopamine receptor binding,Gnas,GNAS complex locus
8160,24896,GO:0031852,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031852,mu-type opioid receptor binding {xref=GOC:sl},Gnas,GNAS complex locus
8161,24896,GO:0031982,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0031982,vesicle,Gnas,GNAS complex locus
8162,24896,GO:0032320,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0032320,positive regulation of Ras GTPase activity,Gnas,GNAS complex locus
8163,24896,GO:0032588,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0032588,trans-Golgi network membrane,Gnas,GNAS complex locus
8164,24896,GO:0035116,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0035116,embryonic hindlimb morphogenesis,Gnas,GNAS complex locus
8165,24896,GO:0035255,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0035255,ionotropic glutamate receptor binding,Gnas,GNAS complex locus
8166,24896,GO:0035264,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0035264,multicellular organism growth,Gnas,GNAS complex locus
8167,24896,GO:0035814,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0035814,negative regulation of renal sodium excretion,Gnas,GNAS complex locus
8168,24896,GO:0040015,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0040015,negative regulation of multicellular organism growth,Gnas,GNAS complex locus
8169,24896,GO:0040032,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0040032,post-embryonic body morphogenesis,Gnas,GNAS complex locus
8170,24896,GO:0042383,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0042383,sarcolemma,Gnas,GNAS complex locus
8171,24896,GO:0042493,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0042493,response to drug,Gnas,GNAS complex locus
8172,24896,GO:0043014,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0043014,alpha-tubulin binding,Gnas,GNAS complex locus
8173,24896,GO:0043588,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0043588,skin development,Gnas,GNAS complex locus
8174,24896,GO:0043950,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0043950,positive regulation of cAMP-mediated signaling,Gnas,GNAS complex locus
8175,24896,GO:0045121,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0045121,membrane raft,Gnas,GNAS complex locus
8176,24896,GO:0045669,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0045669,positive regulation of osteoblast differentiation,Gnas,GNAS complex locus
8177,24896,GO:0045672,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0045672,positive regulation of osteoclast differentiation,Gnas,GNAS complex locus
8178,24896,GO:0045776,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0045776,negative regulation of blood pressure,Gnas,GNAS complex locus
8179,24896,GO:0046872,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0046872,metal ion binding,Gnas,GNAS complex locus
8180,24896,GO:0048471,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0048471,perinuclear region of cytoplasm,Gnas,GNAS complex locus
8181,24896,GO:0048589,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0048589,developmental growth,Gnas,GNAS complex locus
8182,24896,GO:0048701,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0048701,embryonic cranial skeleton morphogenesis,Gnas,GNAS complex locus
8183,24896,GO:0050890,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0050890,cognition,Gnas,GNAS complex locus
8184,24896,GO:0051216,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0051216,cartilage development,Gnas,GNAS complex locus
8185,24896,GO:0051430,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0051430,corticotropin-releasing hormone receptor 1 binding,Gnas,GNAS complex locus
8186,24896,GO:0055074,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0055074,calcium ion homeostasis,Gnas,GNAS complex locus
8187,24896,GO:0060348,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0060348,bone development,Gnas,GNAS complex locus
8188,24896,GO:0060789,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0060789,hair follicle placode formation,Gnas,GNAS complex locus
8189,24896,GO:0070062,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0070062,extracellular vesicular exosome,Gnas,GNAS complex locus
8190,24896,GO:0070527,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0070527,platelet aggregation,Gnas,GNAS complex locus
8191,24896,GO:0071107,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0071107,response to parathyroid hormone,Gnas,GNAS complex locus
8192,24896,GO:0071380,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0071380,cellular response to prostaglandin E stimulus,Gnas,GNAS complex locus
8193,24896,GO:0071514,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0071514,genetic imprinting,Gnas,GNAS complex locus
8194,24896,GO:0071870,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0071870,cellular response to catecholamine stimulus,Gnas,GNAS complex locus
8195,24896,GO:0071880,https://www.ncbi.nlm.nih.gov/gene/?term=24896,http://amigo.geneontology.org/amigo/term/GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,Gnas,GNAS complex locus
8196,24511,GO:0000082,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0000082,G1/S transition of mitotic cell cycle,Itgb1,integrin subunit beta 1
8197,24511,GO:0001669,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001669,acrosomal vesicle,Itgb1,integrin subunit beta 1
8198,24511,GO:0001701,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001701,in utero embryonic development,Itgb1,integrin subunit beta 1
8199,24511,GO:0001708,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001708,cell fate specification,Itgb1,integrin subunit beta 1
8200,24511,GO:0001894,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001894,tissue homeostasis,Itgb1,integrin subunit beta 1
8201,24511,GO:0001948,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001948,glycoprotein binding,Itgb1,integrin subunit beta 1
8202,24511,GO:0001968,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0001968,fibronectin binding,Itgb1,integrin subunit beta 1
8203,24511,GO:0002020,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0002020,protease binding,Itgb1,integrin subunit beta 1
8204,24511,GO:0002042,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0002042,cell migration involved in sprouting angiogenesis,Itgb1,integrin subunit beta 1
8205,24511,GO:0003779,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0003779,actin binding,Itgb1,integrin subunit beta 1
8206,24511,GO:0004872,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0004872,receptor activity,Itgb1,integrin subunit beta 1
8207,24511,GO:0005102,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005102,receptor binding,Itgb1,integrin subunit beta 1
8208,24511,GO:0005178,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005178,integrin binding,Itgb1,integrin subunit beta 1
8209,24511,GO:0005515,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005515,protein binding,Itgb1,integrin subunit beta 1
8210,24511,GO:0005518,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005518,collagen binding,Itgb1,integrin subunit beta 1
8211,24511,GO:0005604,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005604,basement membrane,Itgb1,integrin subunit beta 1
8212,24511,GO:0005737,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005737,cytoplasm,Itgb1,integrin subunit beta 1
8213,24511,GO:0005886,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005886,plasma membrane,Itgb1,integrin subunit beta 1
8214,24511,GO:0005911,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005911,cell-cell junction,Itgb1,integrin subunit beta 1
8215,24511,GO:0005912,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005912,adherens junction,Itgb1,integrin subunit beta 1
8216,24511,GO:0005925,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0005925,focal adhesion,Itgb1,integrin subunit beta 1
8217,24511,GO:0006874,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0006874,cellular calcium ion homeostasis,Itgb1,integrin subunit beta 1
8218,24511,GO:0007155,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0007155,cell adhesion,Itgb1,integrin subunit beta 1
8219,24511,GO:0007159,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0007159,leukocyte cell-cell adhesion,Itgb1,integrin subunit beta 1
8220,24511,GO:0007160,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0007160,cell-matrix adhesion,Itgb1,integrin subunit beta 1
8221,24511,GO:0007161,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0007161,calcium-independent cell-matrix adhesion,Itgb1,integrin subunit beta 1
8222,24511,GO:0007229,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0007229,integrin-mediated signaling pathway,Itgb1,integrin subunit beta 1
8223,24511,GO:0008277,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0008277,regulation of G-protein coupled receptor protein signaling pathway,Itgb1,integrin subunit beta 1
8224,24511,GO:0008284,https://www.ncbi.nlm.nih.gov/gene/?term=24511,http://amigo.geneontology.org/amigo/term/GO:0008284,positive regulation of cell proliferation,Itgb1,integrin subunit beta 1
