"","gene_id_go","gene_description","geneLink","GO"
"10236","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","peptidyl-serine phosphorylation"
"10237","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","peptidyl-threonine phosphorylation"
"10238","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","peptidyl-tyrosine phosphorylation"
"10239","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","regulation of endocytosis"
"10240","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","ribonucleoprotein complex"
"10241","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","identical protein binding"
"10242","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","negative regulation of DNA damage response signal transduction by p53 class mediator"
"10243","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","protein self-association"
"10244","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","protein autophosphorylation"
"10245","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","tau protein binding"
"10246","Dyrk1a","dual specificity tyrosine phosphorylation regulated kinase 1A","https://www.ncbi.nlm.nih.gov/gene/?term=25255","positive regulation of protein deacetylation"
"10247","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","magnesium ion binding"
"10248","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutamate-cysteine ligase activity"
"10249","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","ATP binding"
"10250","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","cytosol"
"10251","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","cysteine metabolic process"
"10252","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutamate metabolic process"
"10253","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutathione metabolic process"
"10254","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutathione biosynthetic process"
"10255","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to oxidative stress"
"10256","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","apoptotic mitochondrial changes"
"10257","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to heat"
"10258","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to xenobiotic stimulus"
"10259","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to hormone"
"10260","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutamate binding"
"10261","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","glutamate-cysteine ligase complex"
"10262","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","L-ascorbic acid metabolic process"
"10263","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","negative regulation of protein ubiquitination"
"10264","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","positive regulation of proteasomal ubiquitin-dependent protein catabolic process"
"10265","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","negative regulation of apoptotic process"
"10266","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","negative regulation of neuron apoptotic process"
"10267","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","ADP binding"
"10268","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","cell redox homeostasis"
"10269","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","negative regulation of transcription DNA-templated"
"10270","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to arsenic-containing substance"
"10271","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","protein heterodimerization activity"
"10272","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","coenzyme binding"
"10273","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","regulation of blood vessel size"
"10274","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","response to nitrosative stress"
"10275","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","regulation of mitochondrial depolarization"
"10276","Gclc","glutamate-cysteine ligase catalytic subunit","https://www.ncbi.nlm.nih.gov/gene/?term=25283","negative regulation of extrinsic apoptotic signaling pathway"
"10277","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to hypoxia"
"10278","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","proteinaceous extracellular matrix"
"10279","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","collagen trimer"
"10280","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","extracellular space"
"10281","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","multivesicular body"
"10282","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","rough endoplasmic reticulum"
"10283","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","respiratory gaseous exchange"
"10284","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","circadian rhythm"
"10285","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to hormone"
"10286","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","carbohydrate binding"
"10287","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","cytoplasmic vesicle"
"10288","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to lipopolysaccharide"
"10289","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to retinoic acid"
"10290","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to vitamin A"
"10291","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","metal ion binding"
"10292","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","positive regulation of phagocytosis"
"10293","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to glucocorticoid"
"10294","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to hyperoxia"
"10295","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to interleukin-6"
"10296","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","response to epidermal growth factor"
"10297","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","cellular response to mechanical stimulus"
"10298","Sftpa1","surfactant protein A1","https://www.ncbi.nlm.nih.gov/gene/?term=24773","cellular response to nitric oxide"
"10299","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","meiotic DNA repair synthesis"
"10300","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","synaptonemal complex"
"10301","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","central element"
"10302","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","transverse filament"
"10303","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","male germ cell nucleus"
"10304","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","DNA binding"
"10305","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","nucleus"
"10306","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","chromosome"
"10307","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","synaptonemal complex assembly"
"10308","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","spermatogenesis"
"10309","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","regulation of protein localization"
"10310","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","sperm chromatin condensation"
"10311","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","chiasma assembly"
"10312","Sycp1","synaptonemal complex protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25276","lateral element assembly"
"10313","Chgb","chromogranin B","https://www.ncbi.nlm.nih.gov/gene/?term=24259","extracellular region"
"10314","Chgb","chromogranin B","https://www.ncbi.nlm.nih.gov/gene/?term=24259","secretory granule"
"10315","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","inactivation of MAPK activity"
"10316","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to reactive oxygen species"
"10317","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","angiogenesis"
"10318","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","photoreceptor outer segment"
"10319","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of protein phosphorylation"
"10320","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of protein phosphorylation"
"10321","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of endothelial cell proliferation"
"10322","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","regulation of the force of heart contraction"
"10323","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","chondrocyte differentiation"
"10324","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","desmosome assembly"
"10325","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein kinase activity"
"10326","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein serine/threonine kinase activity"
"10327","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein kinase C activity"
"10328","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","calcium-dependent protein kinase C activity"
"10329","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein binding"
"10330","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","ATP binding"
"10331","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","intracellular"
"10332","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","nucleus"
"10333","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","cytoplasm"
"10334","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","mitochondrion"
"10335","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","endoplasmic reticulum"
"10336","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","cytosol"
"10337","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","plasma membrane"
"10338","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein phosphorylation"
"10339","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of protein kinase activity"
"10340","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","cellular calcium ion homeostasis"
"10341","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","apoptotic process"
"10342","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","regulation of muscle contraction"
"10343","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","cell adhesion"
"10344","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","aging"
"10345","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","learning or memory"
"10346","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","zinc ion binding"
"10347","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of cell proliferation"
"10348","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to mechanical stimulus"
"10349","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to toxic substance"
"10350","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of endothelial cell migration"
"10351","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of cardiac muscle hypertrophy"
"10352","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to organic cyclic compound"
"10353","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of translation"
"10354","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","peptidyl-serine phosphorylation"
"10355","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","peptidyl-threonine phosphorylation"
"10356","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","enzyme binding"
"10357","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","central nervous system neuron axonogenesis"
"10358","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of cell migration"
"10359","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","dendrite"
"10360","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","neutrophil chemotaxis"
"10361","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of lipopolysaccharide-mediated signaling pathway"
"10362","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","mitochondrial membrane"
"10363","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to estradiol"
"10364","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of glial cell apoptotic process"
"10365","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","histone kinase activity (H3-T6 specific)"
"10366","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","histone H3-T6 phosphorylation"
"10367","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","intracellular signal transduction"
"10368","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","peptidyl-serine autophosphorylation"
"10369","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","neuron projection"
"10370","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","neuronal cell body"
"10371","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein complex"
"10372","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to peptide hormone"
"10373","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of blood vessel endothelial cell migration"
"10374","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","membrane raft"
"10375","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","apical part of cell"
"10376","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","establishment of protein localization"
"10377","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to ethanol"
"10378","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of macrophage differentiation"
"10379","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of angiogenesis"
"10380","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of cell adhesion"
"10381","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of heart contraction"
"10382","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of exocytosis"
"10383","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of mitotic cell cycle"
"10384","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of glucose import"
"10385","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","negative regulation of insulin receptor signaling pathway"
"10386","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to antibiotic"
"10387","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","protein autophosphorylation"
"10388","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","regulation of receptor-mediated endocytosis"
"10389","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","perinuclear region of cytoplasm"
"10390","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of smooth muscle cell proliferation"
"10391","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of inflammatory response"
"10392","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","regulation of peptidyl-tyrosine phosphorylation"
"10393","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","induction of positive chemotaxis"
"10394","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to corticosterone"
"10395","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of synapse assembly"
"10396","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","extracellular vesicular exosome"
"10397","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of ERK1 and ERK2 cascade"
"10398","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","response to interleukin-1"
"10399","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","cellular response to carbohydrate stimulus"
"10400","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","regulation of platelet aggregation"
"10401","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","intrinsic apoptotic signaling pathway"
"10402","Prkca","protein kinase C alpha","https://www.ncbi.nlm.nih.gov/gene/?term=24680","positive regulation of dense core granule biogenesis"
"10403","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","sodium:potassium-exchanging ATPase activity"
"10404","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","protein binding"
"10405","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","ATP binding"
"10406","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","nucleus"
"10407","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","cytoplasm"
"10408","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","endoplasmic reticulum"
"10409","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","Golgi apparatus"
"10410","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","plasma membrane"
"10411","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","sodium:potassium-exchanging ATPase complex"
"10412","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","ATP biosynthetic process"
"10413","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","potassium ion transport"
"10414","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","sodium ion transport"
"10415","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","memory"
"10416","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","adult locomotory behavior"
"10417","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","visual learning"
"10418","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","ATP hydrolysis coupled proton transport"
"10419","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","cation-transporting ATPase activity"
"10420","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","axon"
"10421","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","D1 dopamine receptor binding"
"10422","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","ionotropic glutamate receptor signaling pathway"
"10423","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","sodium ion transmembrane transport"
"10424","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","response to drug"
"10425","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","myelin sheath"
"10426","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","dendritic spine neck"
"10427","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","dendritic spine head"
"10428","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","synapse"
"10429","Atp1a3","ATPase Na+/K+ transporting subunit alpha 3","https://www.ncbi.nlm.nih.gov/gene/?term=24213","metal ion binding"
"10430","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","temperature homeostasis"
"10431","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","maternal aggressive behavior"
"10432","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of systemic arterial blood pressure"
"10433","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","protein kinase activity"
"10434","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","signal transducer activity"
"10435","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","neuropeptide hormone activity"
"10436","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","neurohypophyseal hormone activity"
"10437","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","protein binding"
"10438","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","extracellular space"
"10439","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","protein phosphorylation"
"10440","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","smooth muscle contraction"
"10441","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","signal transduction"
"10442","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of cytosolic calcium ion concentration"
"10443","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","negative regulation of female receptivity"
"10444","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","grooming behavior"
"10445","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","locomotory behavior"
"10446","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of cell proliferation"
"10447","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of gene expression"
"10448","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of glutamate secretion"
"10449","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","response to organic cyclic compound"
"10450","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","secretory granule"
"10451","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of cell growth"
"10452","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","dendrite"
"10453","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of cAMP biosynthetic process"
"10454","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of prostaglandin biosynthetic process"
"10455","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","V1A vasopressin receptor binding"
"10456","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","V1B vasopressin receptor binding"
